project,class_name,method_name,extract_lines,label
gephi,ImporterBuilderTLP,buildImporter,,0
gephi,ImporterBuilderTLP,getName,,0
gephi,ImporterBuilderTLP,getFileTypes,,0
gephi,ImporterBuilderTLP,isMatchingImporter,,0
gephi,ImporterBuilderVNA,buildImporter,,0
gephi,ImporterBuilderVNA,getName,,0
gephi,ImporterBuilderVNA,getFileTypes,,0
gephi,ImporterBuilderVNA,isMatchingImporter,,0
gephi,ImporterDL,execute,,0
gephi,ImporterDL,importData,31-55,1
gephi,ImporterDL,readHeaderLine,,0
gephi,ImporterDL,computeHeaders,15-35,1
gephi,ImporterDL,readLabels,,0
gephi,ImporterDL,readeMatrixBlock,3-19,1
gephi,ImporterDL,readMatrixRow,12-28,1
gephi,ImporterDL,readEdgelistBlock,,0
gephi,ImporterDL,readEdgelistRow,13-30,1
gephi,ImporterDL,getLineNumber,,0
gephi,ImporterDL,setReader,,0
gephi,ImporterDL,getContainer,,0
gephi,ImporterDL,getReport,,0
gephi,ImporterDL,cancel,,0
gephi,ImporterDL,setProgressTicket,,0
gephi,ImporterDOT,execute,,0
gephi,ImporterDOT,importData,,0
gephi,ImporterDOT,setSyntax,,0
gephi,ImporterDOT,graph,4-23,1
gephi,ImporterDOT,stmtList,,0
gephi,ImporterDOT,stmt,16-29,1
gephi,ImporterDOT,nodeID,,0
gephi,ImporterDOT,getOrCreateNode,,0
gephi,ImporterDOT,parseColor,11-18,1
gephi,ImporterDOT,nodeAttributes,7-102,1
gephi,ImporterDOT,edgeStructure,8-30,1
gephi,ImporterDOT,isEdgeToken,,0
gephi,ImporterDOT,edgeAttributes,6-97,1
gephi,ImporterDOT,setReader,,0
gephi,ImporterDOT,getContainer,,0
gephi,ImporterDOT,getReport,,0
gephi,ImporterDOT,cancel,,0
gephi,ImporterDOT,setProgressTicket,,0
gephi,ImporterGDF,ImporterGDF,,0
gephi,ImporterGDF,execute,,0
gephi,ImporterGDF,importData,12-101,1
gephi,ImporterGDF,walkFile,3-22,1
gephi,ImporterGDF,findNodeColumns,23-103,1
gephi,ImporterGDF,findEdgeColumns,23-90,1
gephi,ImporterGDF,isNodeFirstLine,,0
gephi,ImporterGDF,isEdgeFirstLine,,0
gephi,ImporterGDF,setNodeData,2-37,1
gephi,ImporterGDF,setEdgeData,2-33,1
gephi,ImporterGDF,setReader,,0
gephi,ImporterGDF,getContainer,,0
gephi,ImporterGDF,getReport,,0
gephi,ImporterGDF,cancel,,0
gephi,ImporterGDF,setProgressTicket,,0
gephi,ImporterGEXF,execute,17-42,1
gephi,ImporterGEXF,readGexf,,0
gephi,ImporterGEXF,readMeta,7-24,1
gephi,ImporterGEXF,readGraph,11-117,1
gephi,ImporterGEXF,readNode,12-136,1
gephi,ImporterGEXF,readElementAttValue,9-93,1
gephi,ImporterGEXF,readElementColor,32-70,1
gephi,ImporterGEXF,readNodePosition,16-45,1
gephi,ImporterGEXF,readNodeSize,4-13,1
gephi,ImporterGEXF,readElementSpell,24-45,1
gephi,ImporterGEXF,readEdge,16-181,1
gephi,ImporterGEXF,readAttributes,12-28,1
gephi,ImporterGEXF,readAttribute,20-141,1
gephi,ImporterGEXF,checkTimerepresentationIsInterval,,0
gephi,ImporterGEXF,checkTimerepresentationIsTimestamp,,0
gephi,ImporterGEXF,setReader,,0
gephi,ImporterGEXF,getContainer,,0
gephi,ImporterGEXF,getReport,,0
gephi,ImporterGEXF,cancel,,0
gephi,ImporterGEXF,setProgressTicket,,0
gephi,ImporterGML,execute,,0
gephi,ImporterGML,importData,,0
gephi,ImporterGML,parseList,18-50,1
gephi,ImporterGML,parseGraph,10-26,1
gephi,ImporterGML,parseNode,2-11,1
gephi,ImporterGML,addNodeAttributes,8-32,1
gephi,ImporterGML,parseEdge,9-32,1
gephi,ImporterGML,addEdgeAttributes,4-33,1
gephi,ImporterGML,setReader,,0
gephi,ImporterGML,getContainer,,0
gephi,ImporterGML,getReport,,0
gephi,ImporterGML,cancel,,0
gephi,ImporterGML,setProgressTicket,,0
gephi,ImporterGraphML,ImporterGraphML,16-24,1
gephi,ImporterGraphML,execute,6-38,1
gephi,ImporterGraphML,readGraph,14-31,1
gephi,ImporterGraphML,readNode,29-51,1
gephi,ImporterGraphML,readNodeAttValue,17-103,1
gephi,ImporterGraphML,readDesc,3-19,1
gephi,ImporterGraphML,readEdge,7-76,1
gephi,ImporterGraphML,readEdgeAttValue,18-93,1
gephi,ImporterGraphML,readAttribute,25-42;62-190,1
gephi,ImporterGraphML,parseFloat,,0
gephi,ImporterGraphML,setReader,,0
gephi,ImporterGraphML,getContainer,,0
gephi,ImporterGraphML,getReport,,0
gephi,ImporterGraphML,cancel,,0
gephi,ImporterGraphML,setProgressTicket,,0
gephi,ImporterPajek,execute,,0
gephi,ImporterPajek,importData,13-53,1
gephi,ImporterPajek,readVertex,5-40;55-100,1
gephi,ImporterPajek,readArcsOrEdges,18-72,1
gephi,ImporterPajek,skip,,0
gephi,ImporterPajek,cancel,,0
gephi,ImporterPajek,setReader,,0
gephi,ImporterPajek,getContainer,,0
gephi,ImporterPajek,getReport,,0
gephi,ImporterPajek,setProgressTicket,,0
gephi,ImporterTGF,execute,,0
gephi,ImporterTGF,importData,19-46,1
gephi,ImporterTGF,addNode,,0
gephi,ImporterTGF,addEdge,8-23,1
gephi,ImporterTGF,setReader,,0
gephi,ImporterTGF,getContainer,,0
gephi,ImporterTGF,getReport,,0
gephi,ImporterTGF,cancel,,0
gephi,ImporterTGF,setProgressTicket,,0
gephi,ImporterTLP,execute,,0
gephi,ImporterTLP,importData,,0
gephi,ImporterTLP,walkFile,6-126,1
gephi,ImporterTLP,isComment,,0
gephi,ImporterTLP,parseNodes,,0
gephi,ImporterTLP,parseEdge,,0
gephi,ImporterTLP,setReader,,0
gephi,ImporterTLP,getContainer,,0
gephi,ImporterTLP,getReport,,0
gephi,ImporterTLP,cancel,,0
gephi,ImporterTLP,setProgressTicket,,0
gephi,ImporterVNA,execute,,0
gephi,ImporterVNA,importData,17-117,1
gephi,ImporterVNA,split,,0
gephi,ImporterVNA,addNode,,0
gephi,ImporterVNA,addNodeProperties,11-29,1
gephi,ImporterVNA,addEdge,16-38,1
gephi,ImporterVNA,setEdgeWidthFunction,,0
gephi,ImporterVNA,setReader,,0
gephi,ImporterVNA,getContainer,,0
gephi,ImporterVNA,getReport,,0
gephi,ImporterVNA,cancel,,0
gephi,ImporterVNA,setProgressTicket,,0
gephi,AbstractImporterSpreadsheet,execute,8-23,1
gephi,AbstractImporterSpreadsheet,createParser,,0
gephi,AbstractImporterSpreadsheet,createParserWithoutHeaders,,0
gephi,AbstractImporterSpreadsheet,getHeadersMap,,0
gephi,AbstractImporterSpreadsheet,getFirstRows,,0
gephi,AbstractImporterSpreadsheet,getFirstRows,,0
gephi,AbstractImporterSpreadsheet,autoDetectImportMode,6-33,1
gephi,AbstractImporterSpreadsheet,autoDetectColumnTypes,2-163,1
gephi,AbstractImporterSpreadsheet,refreshAutoDetections,,0
gephi,AbstractImporterSpreadsheet,setReader,,0
gephi,AbstractImporterSpreadsheet,getFile,,0
gephi,AbstractImporterSpreadsheet,setFile,,0
gephi,AbstractImporterSpreadsheet,getContainer,,0
gephi,AbstractImporterSpreadsheet,getReport,,0
gephi,AbstractImporterSpreadsheet,cancel,,0
gephi,AbstractImporterSpreadsheet,setProgressTicket,,0
gephi,AbstractImporterSpreadsheet,getMode,,0
gephi,AbstractImporterSpreadsheet,setMode,,0
gephi,AbstractImporterSpreadsheet,getTimeRepresentation,,0
gephi,AbstractImporterSpreadsheet,setTimeRepresentation,,0
gephi,AbstractImporterSpreadsheet,getTimeZone,,0
gephi,AbstractImporterSpreadsheet,setTimeZone,,0
gephi,AbstractImporterSpreadsheet,getColumnsClasses,,0
gephi,AbstractImporterSpreadsheet,setColumnsClasses,,0
gephi,AbstractImporterSpreadsheet,getColumnClass,,0
gephi,AbstractImporterSpreadsheet,setColumnClass,,0
gephi,ImporterSpreadsheetCSV,createParserWithoutHeaders,,0
gephi,ImporterSpreadsheetCSV,createParser,,0
gephi,ImporterSpreadsheetCSV,createParser,,0
gephi,ImporterSpreadsheetCSV,refreshAutoDetections,,0
gephi,ImporterSpreadsheetCSV,autoDetectCharset,,0
gephi,ImporterSpreadsheetCSV,autoDetectFieldDelimiter,9-51,1
gephi,ImporterSpreadsheetCSV,getFieldDelimiter,,0
gephi,ImporterSpreadsheetCSV,setFieldDelimiter,,0
gephi,ImporterSpreadsheetCSV,getCharset,,0
gephi,ImporterSpreadsheetCSV,setCharset,,0
gephi,ImporterSpreadsheetCSVBuilder,buildImporter,,0
gephi,ImporterSpreadsheetCSVBuilder,getName,,0
gephi,ImporterSpreadsheetCSVBuilder,getFileTypes,,0
gephi,ImporterSpreadsheetCSVBuilder,isMatchingImporter,,0
gephi,ImporterSpreadsheetExcel,createParserWithoutHeaders,,0
gephi,ImporterSpreadsheetExcel,createParser,,0
gephi,ImporterSpreadsheetExcel,createParser,,0
gephi,ImporterSpreadsheetExcel,getAvailableSheetNames,,0
gephi,ImporterSpreadsheetExcel,getSheetIndex,,0
gephi,ImporterSpreadsheetExcel,setSheetIndex,,0
gephi,ImporterSpreadsheetExcelBuilder,buildImporter,,0
gephi,ImporterSpreadsheetExcelBuilder,getName,,0
gephi,ImporterSpreadsheetExcelBuilder,getFileTypes,,0
gephi,ImporterSpreadsheetExcelBuilder,isMatchingImporter,,0
gephi,SpreadsheetUtils,logInfo,,0
gephi,SpreadsheetUtils,logWarning,,0
gephi,SpreadsheetUtils,logError,,0
gephi,SpreadsheetUtils,logCritical,,0
gephi,SpreadsheetUtils,logIssue,11-25,1
gephi,SpreadsheetUtils,configureCSVParser,5-20,1
gephi,AbstractImportProcess,AbstractImportProcess,,0
gephi,AbstractImportProcess,execute,,0
gephi,AbstractImportProcess,setupColumnsIndexesAndFindSpecialColumns,13-29,1
gephi,AbstractImportProcess,parseValue,,0
gephi,AbstractImportProcess,checkRow,,0
gephi,AbstractImportProcess,addEdge,,0
gephi,AbstractImportProcess,addEdge,1-15,1
gephi,AbstractImportProcess,cancel,,0
gephi,AbstractImportProcess,logInfo,,0
gephi,AbstractImportProcess,logWarning,,0
gephi,AbstractImportProcess,logError,,0
gephi,AbstractImportProcess,close,,0
gephi,AbstractImportProcess,getReport,,0
gephi,AbstractImportProcess,getMessage,,0
gephi,AbstractImportProcess,addColumn,,0
gephi,ImportAdjacencyListProcess,ImportAdjacencyListProcess,,0
gephi,ImportAdjacencyListProcess,execute,10-27,1
gephi,ImportAdjacencyListProcess,addColumn,,0
gephi,ImportEdgesProcess,ImportEdgesProcess,,0
gephi,ImportEdgesProcess,init,,0
gephi,ImportEdgesProcess,execute,13-105,1
gephi,ImportEdgesProcess,addColumn,,0
gephi,ImportMatrixProcess,ImportMatrixProcess,,0
gephi,ImportMatrixProcess,execute,10-61,1
gephi,ImportMatrixProcess,addColumn,,0
gephi,ImportNodesProcess,ImportNodesProcess,,0
gephi,ImportNodesProcess,execute,7-51,1
gephi,ImportNodesProcess,addColumn,,0
gephi,SpreadsheetGeneralConfiguration,getMode,,0
gephi,SpreadsheetGeneralConfiguration,setTable,,0
gephi,SpreadsheetGeneralConfiguration,getTimeRepresentation,,0
gephi,SpreadsheetGeneralConfiguration,setTimeRepresentation,,0
gephi,SpreadsheetGeneralConfiguration,getTimeZone,,0
gephi,SpreadsheetGeneralConfiguration,setTimeZone,,0
gephi,SpreadsheetGeneralConfiguration,getColumnsClasses,,0
gephi,SpreadsheetGeneralConfiguration,setColumnsClasses,,0
gephi,SpreadsheetGeneralConfiguration,getColumnClass,,0
gephi,SpreadsheetGeneralConfiguration,setColumnClass,,0
gephi,EmptySheet,getHeaderMap,,0
gephi,EmptySheet,getCurrentRecordNumber,,0
gephi,EmptySheet,close,,0
gephi,EmptySheet,iterator,,0
gephi,ErrorSheet,ErrorSheet,,0
gephi,ErrorSheet,getHeaderMap,,0
gephi,ErrorSheet,getCurrentRecordNumber,,0
gephi,ErrorSheet,close,,0
gephi,ErrorSheet,iterator,,0
gephi,CSVSheetParser,CSVSheetParser,,0
gephi,CSVSheetParser,getHeaderMap,,0
gephi,CSVSheetParser,getCurrentRecordNumber,,0
gephi,CSVSheetParser,iterator,,0
gephi,CSVSheetParser,close,,0
gephi,CSVSheetRow,CSVSheetRow,,0
gephi,CSVSheetRow,isConsistent,,0
gephi,CSVSheetRow,size,,0
gephi,CSVSheetRow,get,,0
gephi,ExcelSheetParser,ExcelSheetParser,,0
gephi,ExcelSheetParser,calculateRowStartAndEndIndexes,,0
gephi,ExcelSheetParser,initHeaderInfo,,0
gephi,ExcelSheetParser,getHeaderMap,,0
gephi,ExcelSheetParser,getCurrentRecordNumber,,0
gephi,ExcelSheetParser,iterator,,0
gephi,ExcelSheetParser,close,,0
gephi,ExcelSheetRow,ExcelSheetRow,,0
gephi,ExcelSheetRow,getRowCellAsString,,0
gephi,ExcelSheetRow,isConsistent,,0
gephi,ExcelSheetRow,get,,0
gephi,ExcelSheetRow,size,,0
gephi,AbstractProcessor,clean,,0
gephi,AbstractProcessor,calculateWorkUnits,,0
gephi,AbstractProcessor,calculateWorkUnits,,0
gephi,AbstractProcessor,flushColumns,,0
gephi,AbstractProcessor,addColumnsToTable,4-22,1
gephi,AbstractProcessor,flushLabel,,0
gephi,AbstractProcessor,flushToNode,11-33,1
gephi,AbstractProcessor,flushToElementAttributes,17-68,1
gephi,AbstractProcessor,flushToEdge,4-35,1
gephi,AbstractProcessor,flushEdgeWeight,6-92,1
gephi,AbstractProcessor,flushTimeSet,,0
gephi,AbstractProcessor,mergeTimeSets,,0
gephi,AbstractProcessor,mergeIntervalSets,6-24,1
gephi,AbstractProcessor,mergeTimestampSets,,0
gephi,AbstractProcessor,createConfiguration,12-19,1
gephi,AbstractProcessor,configurationMatchesExisting,,0
gephi,AbstractProcessor,setWorkspace,,0
gephi,AbstractProcessor,setContainers,,0
gephi,AbstractProcessor,setProgressTicket,,0
gephi,AbstractProcessor,getReport,,0
gephi,AbstractProcessor,cancel,,0
gephi,AppendProcessor,getDisplayName,,0
gephi,AppendProcessor,process,2-31,1
gephi,DefaultProcessor,getDisplayName,,0
gephi,DefaultProcessor,process,2-29,1
gephi,DefaultProcessor,processMeta,,0
gephi,DefaultProcessor,process,2-29,1
gephi,DefaultProcessor,findIncompatibleEdge,,0
gephi,DefaultProcessor,toElementId,,0
gephi,DefaultScaler,setDefaults,,0
gephi,DefaultScaler,doScale,14-82,1
gephi,MergeProcessor,getDisplayName,,0
gephi,MergeProcessor,process,2-31,1
gephi,MultiProcessor,getDisplayName,,0
gephi,MultiProcessor,process,2-20,1
gephi,ImportTest,setup,,0
gephi,ImportTest,teardown,,0
gephi,ImportTest,showReport,,0
gephi,ImportTest,setEdgesMergeStrategy,,0
gephi,ImportTest,buildNode,,0
gephi,ImportTest,buildEdge,,0
gephi,ImportTest,buildEdge,,0
gephi,ImportTest,buildEdge,,0
gephi,ImportTest,buildMergeWeightsTestGraph,,0
gephi,ImportTest,buildMergeWeightsTestGraph,2-28;30-47,1
gephi,ImportTest,processMergeWeightsTestGraph,1-14,1
gephi,ImportTest,checkWeightsSummed,,0
gephi,ImportTest,checkWeightsAveraged,,0
gephi,ImportTest,checkWeightsMaxKept,,0
gephi,ImportTest,checkWeightsMinKept,,0
gephi,ImportTest,checkWeightsFirstKept,,0
gephi,ImportTest,checkWeightsLastKept,,0
gephi,ImportTest,checkWeightsNotMerged,7-13,1
gephi,ImportTest,testProcessContainer_Default_Weights_Merged_as_Sum,,0
gephi,ImportTest,testProcessContainer_Weights_Sum,,0
gephi,ImportTest,testProcessContainer_Weights_Average,,0
gephi,ImportTest,testProcessContainer_Weights_Max,,0
gephi,ImportTest,testProcessContainer_Weights_Min,,0
gephi,ImportTest,testProcessContainer_Weights_First,,0
gephi,ImportTest,testProcessContainer_Weights_Last,,0
gephi,ImportTest,testProcessContainer_Weights_DifferentTypesNotMerged,,0
gephi,ImportTest,testProcessContainer_Weights_NoMerge,,0
gephi,ImportTest,testMultiProcessContainer_Default_Weights_Merged_as_Sum,,0
gephi,ImportTest,testMultiProcessContainer_Weights_Sum,,0
gephi,ImportTest,testMultiProcessContainer_Weights_Average,,0
gephi,ImportTest,testMultiProcessContainer_Weights_Max,,0
gephi,ImportTest,testMultiProcessContainer_Weights_Min,,0
gephi,ImportTest,testMultiProcessContainer_Weights_First,,0
gephi,ImportTest,testMultiProcessContainer_Weights_Last,,0
gephi,ImportTest,testMultiProcessContainer_Weights_DifferentTypesNotMerged,,0
gephi,ImportTest,testMultiProcessContainer_Weights_NoMerge,,0
gephi,DOTTest,testBasic,,0
gephi,DOTTest,testUndirectedBasic,,0
gephi,DOTTest,testMultipleEdges,,0
gephi,DOTTest,testUndirectedMultipleEdges,,0
gephi,DOTTest,testEmptyFieldsGraph,,0
gephi,DOTTest,testNamedGraph,,0
gephi,DOTTest,testSubgraph,,0
gephi,DOTTest,testIntLabels,,0
gephi,DOTTest,testAdjacencyList,,0
gephi,DOTTest,testLabels,,0
gephi,GEXFTest,testBasicGraph,,0
gephi,GEXFTest,testDoubleInfinity,,0
gephi,GEXFTest,testZeroWeight,,0
gephi,GEXFTest,testTimezone,,0
gephi,GEXFTest,testMeta,,0
gephi,GEXFTest,testDynamicWeight,,0
gephi,GEXFTest,testSlice,,0
gephi,GMLTest,testLabels,,0
gephi,GMLTest,testEmojis,,0
gephi,GraphMLTest,testWithDescTag,,0
gephi,GraphMLTest,testCData,,0
gephi,SpreadsheetTest,teardown,,0
gephi,SpreadsheetTest,testAdjacencyList,,0
gephi,SpreadsheetTest,testAdjacencyList_AutoDetectImporter,,0
gephi,SpreadsheetTest,testMatrix_CSV,,0
gephi,SpreadsheetTest,testMatrix_CSV_AutoDetectImporter,,0
gephi,SpreadsheetTest,testMatrix_Excel,,0
gephi,SpreadsheetTest,testComplexMatrix,,0
gephi,SpreadsheetTest,testEdgesTableRepeatedWithIds,,0
gephi,SpreadsheetTest,testEdgesTableRepeatedWithoutIds_Merged,,0
gephi,SpreadsheetTest,testEdgesTableRepeatedWithoutIds_Merge_Disabled,,0
gephi,SpreadsheetTest,testEdgesTableWithTimeset_Timestamp,4-11,1
gephi,SpreadsheetTest,testEdgesTableWithTimeset_Interval,4-11,1
gephi,SpreadsheetTest,testEdgesTableDynamicWeightsMerged,4-11,1
gephi,SpreadsheetTest,testEdgesTableTypesTest,4-13,1
gephi,SpreadsheetTest,testEdgesTableTypesTest_AutoDetectImporter,,0
gephi,SpreadsheetTest,testNodesTableTypesTest,4-13,1
gephi,SpreadsheetTest,testRepeatedHeaders,4-10,1
gephi,SpreadsheetTest,testUTF8Chars,,0
gephi,SpreadsheetTest,testUTF8CharsWithBOM,,0
gephi,SpreadsheetTest,testEdgesTableOppositeForceUndirected_Merged,,0
gephi,SpreadsheetTest,testEdgesTableOppositeForceUndirected_Issue1848,,0
gephi,SpreadsheetTest,checkEdgesSpreadsheet,,0
gephi,SpreadsheetTest,checkEdgesSpreadsheet,4-14,1
gephi,SpreadsheetTest,checkNodesSpreadsheet,4-10,1
gephi,Utils,importFile,,0
gephi,Utils,toNodesArray,,0
gephi,Utils,getNode,,0
gephi,Utils,getEdge,,0
gephi,Utils,toEdgesArray,,0
gephi,Utils,assertSameIds,,0
gephi,Utils,assertSameEdges,,0
gephi,Utils,assertSameLabels,,0
gephi,Utils,getReader,,0
gephi,VNATest,testEmptyAttribute,,0
gephi,DefaultProcessorTest,testProcess,6-9,1
gephi,DefaultProcessorTest,testMeta,,0
gephi,DynamicEdgeWeightTest,setUp,,0
gephi,DynamicEdgeWeightTest,testNewEdge,,0
gephi,DynamicEdgeWeightTest,testMergeWeight,,0
gephi,DynamicEdgeWeightTest,testPreserveEdgeWeight,,0
gephi,EdgeWeightTest,setUp,,0
gephi,EdgeWeightTest,testSumMergeStrategy,,0
gephi,EdgeWeightTest,testFirstMergeStrategy,,0
gephi,EdgeWeightTest,testLastMergeStrategy,,0
gephi,EdgeWeightTest,testNoMergeStrategy,,0
gephi,EdgeWeightTest,testAvgMergeStrategy,,0
gephi,EdgeWeightTest,testAvgMergeStrategyWithThree,,0
gephi,EdgeWeightTest,testMinMergeStrategy,,0
gephi,EdgeWeightTest,testMaxMergeStrategy,,0
gephi,EdgeListDatabaseImporterUI,setup,,0
gephi,EdgeListDatabaseImporterUI,getPanel,,0
gephi,EdgeListDatabaseImporterUI,unsetup,,0
gephi,EdgeListDatabaseImporterUI,getDisplayName,,0
gephi,EdgeListDatabaseImporterUI,getIdentifier,,0
gephi,EdgeListDatabaseImporterUI,isUIForImporter,,0
gephi,EdgeListDatabaseManager,EdgeListDatabaseManager,,0
gephi,EdgeListDatabaseManager,getEdgeListDatabases,,0
gephi,EdgeListDatabaseManager,getNames,,0
gephi,EdgeListDatabaseManager,addDatabase,,0
gephi,EdgeListDatabaseManager,removeDatabase,,0
gephi,EdgeListDatabaseManager,persist,,0
gephi,EdgeListDatabaseManager,load,9-25,1
gephi,EdgeListDatabaseManager,doPersist,17-25,1
gephi,EdgeListPanel,EdgeListPanel,18-40,1
gephi,EdgeListPanel,createValidationPanel,9-14,1
gephi,EdgeListPanel,isSqlite,,0
gephi,EdgeListPanel,initDriverType,,0
gephi,EdgeListPanel,getSelectedDatabase,,0
gephi,EdgeListPanel,getSelectedSQLDriver,,0
gephi,EdgeListPanel,setSQLDrivers,,0
gephi,EdgeListPanel,setup,,0
gephi,EdgeListPanel,populateForm,,0
gephi,EdgeListPanel,populateEdgeListDatabase,,0
gephi,EdgeListPanel,initComponents,27-219,1
gephi,EdgeListPanel,testConnectionActionPerformed,10-29,1
gephi,EdgeListPanel,removeConfigurationButtonActionPerformed,,0
gephi,EdgeListPanel,configurationComboActionPerformed,,0
gephi,ImporterVnaUI,setup,,0
gephi,ImporterVnaUI,getPanel,13-34,1
gephi,ImporterVnaUI,comboBoxSelectionChanged,,0
gephi,ImporterVnaUI,unsetup,,0
gephi,ImporterVnaUI,getDisplayName,,0
gephi,ImporterVnaUI,isUIForImporter,,0
gephi,SpreadsheetImporterCSVUI,setup,,0
gephi,SpreadsheetImporterCSVUI,getPanel,,0
gephi,SpreadsheetImporterCSVUI,unsetup,,0
gephi,SpreadsheetImporterCSVUI,getDisplayName,,0
gephi,SpreadsheetImporterCSVUI,getIdentifier,,0
gephi,SpreadsheetImporterCSVUI,isUIForImporter,,0
gephi,SpreadsheetImporterCSVUI,getWizardDescriptor,,0
gephi,SpreadsheetImporterExcelUI,setup,,0
gephi,SpreadsheetImporterExcelUI,getPanel,,0
gephi,SpreadsheetImporterExcelUI,unsetup,,0
gephi,SpreadsheetImporterExcelUI,getDisplayName,,0
gephi,SpreadsheetImporterExcelUI,getIdentifier,,0
gephi,SpreadsheetImporterExcelUI,isUIForImporter,,0
gephi,SpreadsheetImporterExcelUI,getWizardDescriptor,,0
gephi,AbstractWizardVisualPanel1,AbstractWizardVisualPanel1,,0
gephi,AbstractWizardVisualPanel1,refreshPreviewTable,2-119,1
gephi,AbstractWizardVisualPanel1,getPreviewTable,,0
gephi,AbstractWizardVisualPanel1,getPreviewTableScrollPane,,0
gephi,AbstractWizardVisualPanel1,getSelectedMode,,0
gephi,ImportCSVUIWizard,ImportCSVUIWizard,,0
gephi,ImportCSVUIWizard,getDescriptor,,0
gephi,ImportCSVUIWizard,initDescriptor,,0
gephi,ImportCSVUIWizard,buildPanels,13-32,1
gephi,ImportExcelUIWizard,ImportExcelUIWizard,,0
gephi,ImportExcelUIWizard,getDescriptor,,0
gephi,ImportExcelUIWizard,initDescriptor,,0
gephi,ImportExcelUIWizard,buildPanels,13-33,1
gephi,ImportModeWrapper,ImportModeWrapper,,0
gephi,ImportModeWrapper,getMode,,0
gephi,ImportModeWrapper,hashCode,,0
gephi,ImportModeWrapper,equals,,0
gephi,ImportModeWrapper,toString,,0
gephi,WizardPanel1CSV,WizardPanel1CSV,,0
gephi,WizardPanel1CSV,getComponent,,0
gephi,WizardPanel1CSV,getHelp,,0
gephi,WizardPanel1CSV,isValid,,0
gephi,WizardPanel1CSV,addChangeListener,,0
gephi,WizardPanel1CSV,removeChangeListener,,0
gephi,WizardPanel1CSV,fireChangeEvent,,0
gephi,WizardPanel1CSV,readSettings,,0
gephi,WizardPanel1CSV,storeSettings,,0
gephi,WizardPanel1Excel,WizardPanel1Excel,,0
gephi,WizardPanel1Excel,getComponent,,0
gephi,WizardPanel1Excel,getHelp,,0
gephi,WizardPanel1Excel,isValid,,0
gephi,WizardPanel1Excel,addChangeListener,,0
gephi,WizardPanel1Excel,removeChangeListener,,0
gephi,WizardPanel1Excel,fireChangeEvent,,0
gephi,WizardPanel1Excel,readSettings,,0
gephi,WizardPanel1Excel,storeSettings,,0
gephi,WizardPanel2,WizardPanel2,,0
gephi,WizardPanel2,getComponent,,0
gephi,WizardPanel2,getHelp,,0
gephi,WizardPanel2,isValid,,0
gephi,WizardPanel2,addChangeListener,,0
gephi,WizardPanel2,removeChangeListener,,0
gephi,WizardPanel2,fireChangeEvent,,0
gephi,WizardPanel2,readSettings,,0
gephi,WizardPanel2,storeSettings,,0
gephi,WizardVisualPanel1CSV,WizardVisualPanel1CSV,8-58,1
gephi,WizardVisualPanel1CSV,getValidationPanel,,0
gephi,WizardVisualPanel1CSV,refreshPreviewTable,,0
gephi,WizardVisualPanel1CSV,getName,,0
gephi,WizardVisualPanel1CSV,getSelectedSeparator,,0
gephi,WizardVisualPanel1CSV,getSelectedMode,,0
gephi,WizardVisualPanel1CSV,getSelectedCharset,,0
gephi,WizardVisualPanel1CSV,getColumnCount,,0
gephi,WizardVisualPanel1CSV,hasColumns,,0
gephi,WizardVisualPanel1CSV,areValidColumnsForTable,,0
gephi,WizardVisualPanel1CSV,isValidData,,0
gephi,WizardVisualPanel1CSV,hasRowsMissingSourcesOrTargets,,0
gephi,WizardVisualPanel1CSV,getPreviewTable,,0
gephi,WizardVisualPanel1CSV,getPreviewTableScrollPane,,0
gephi,WizardVisualPanel1CSV,getMessage,,0
gephi,WizardVisualPanel1CSV,initComponents,14-119,1
gephi,WizardVisualPanel1CSV,separatorComboBoxItemStateChanged,,0
gephi,WizardVisualPanel1CSV,charsetComboBoxItemStateChanged,,0
gephi,WizardVisualPanel1CSV,modeComboBoxItemStateChanged,,0
gephi,WizardVisualPanel1Excel,WizardVisualPanel1Excel,,0
gephi,WizardVisualPanel1Excel,getValidationPanel,,0
gephi,WizardVisualPanel1Excel,refreshPreviewTable,,0
gephi,WizardVisualPanel1Excel,getName,,0
gephi,WizardVisualPanel1Excel,getSelectedMode,,0
gephi,WizardVisualPanel1Excel,getSelectedSheetIndex,,0
gephi,WizardVisualPanel1Excel,getColumnCount,,0
gephi,WizardVisualPanel1Excel,hasColumns,,0
gephi,WizardVisualPanel1Excel,areValidColumnsForMode,,0
gephi,WizardVisualPanel1Excel,isValidData,,0
gephi,WizardVisualPanel1Excel,hasRowsMissingSourcesOrTargets,,0
gephi,WizardVisualPanel1Excel,getMessage,,0
gephi,WizardVisualPanel1Excel,getPreviewTable,,0
gephi,WizardVisualPanel1Excel,getPreviewTableScrollPane,,0
gephi,WizardVisualPanel1Excel,initComponents,12-98,1
gephi,WizardVisualPanel1Excel,sheetComboBoxItemStateChanged,,0
gephi,WizardVisualPanel1Excel,modeComboBoxItemStateChanged,,0
gephi,WizardVisualPanel2,WizardVisualPanel2,,0
gephi,WizardVisualPanel2,reloadSettings,,0
gephi,WizardVisualPanel2,createTimeRepresentationComboBox,,0
gephi,WizardVisualPanel2,loadColumns,11-39,1
gephi,WizardVisualPanel2,fillComboBoxWithColumnTypes,,0
gephi,WizardVisualPanel2,getSelectedTimeRepresentation,,0
gephi,WizardVisualPanel2,getColumnsToImport,,0
