project,class_name,extract_methods,label
rxJava,AsyncProcessor,,0
rxJava,BehaviorProcessor,,0
rxJava,FlowableProcessor,,0
rxJava,MulticastProcessor,,0
rxJava,PublishProcessor,,0
rxJava,ReplayProcessor,"ReplaySubscription,UnboundedReplayBuffer,Node,TimedNode,SizeBoundReplayBuffer,SizeAndTimeBoundReplayBuffer,create,createWithSize,createUnbounded,createWithTime,createWithTimeAndSize",1
rxJava,SerializedProcessor,,0
rxJava,UnicastProcessor,,0
rxJava,Schedulers,,0
rxJava,TestScheduler,,0
rxJava,Timed,,0
rxJava,AsyncSubject,,0
rxJava,BehaviorSubject,,0
rxJava,CompletableSubject,,0
rxJava,MaybeSubject,,0
rxJava,PublishSubject,PublishDisposable,1
rxJava,ReplaySubject,"ReplayDisposable,UnboundedReplayBuffer,Node,TimedNode,SizeBoundReplayBuffer,SizeAndTimeBoundReplayBuffer,create,createWithSize,createUnbounded,createWithTime,createWithTimeAndSize",1
rxJava,SerializedSubject,,0
rxJava,SingleSubject,,0
rxJava,Subject,,0
rxJava,UnicastSubject,,0
rxJava,DefaultSubscriber,,0
rxJava,DisposableSubscriber,,0
rxJava,ResourceSubscriber,,0
rxJava,SafeSubscriber,,0
rxJava,SerializedSubscriber,,0
rxJava,TestSubscriber,,0
junit4,ActiveTestSuite,,0
junit4,RepeatedTest,,0
junit4,TestDecorator,,0
junit4,TestSetup,,0
junit4,Assert,,0
junit4,AssertionFailedError,,0
junit4,ComparisonCompactor,,0
junit4,ComparisonFailure,,0
junit4,JUnit4TestAdapter,,0
junit4,JUnit4TestAdapterCache,,0
junit4,JUnit4TestCaseFacade,,0
junit4,TestCase,"assertEquals,assertNotNull,assertNull,assertSame,assertNotSame ",1
junit4,TestFailure,,0
junit4,TestResult,,0
junit4,TestSuite,,0
junit4,BaseTestRunner,,0
junit4,Version,,0
junit4,ResultPrinter,,0
junit4,TestRunner,,0
junit4,Assert,,0
junit4,Assume,,0
junit4,AssumptionViolatedException,,0
junit4,ComparisonFailure,,0
junit4,TestCouldNotBeSkippedException,,0
junit4,ParallelComputer,,0
junit4,Categories,CategoryFilter,1
junit4,CategoryFilterFactory,,0
junit4,CategoryValidator,,0
junit4,ExcludeCategories,,0
junit4,IncludeCategories,,0
junit4,CouldNotReadCoreException,,0
junit4,MaxCore,,0
junit4,MaxHistory,,0
junit4,FailureList,,0
junit4,PrintableResult,,0
junit4,ResultMatchers,,0
junit4,Enclosed,,0
junit4,ParameterSignature,,0
junit4,ParameterSupplier,,0
junit4,PotentialAssignment,,0
junit4,Theories,TheoryAnchor,1
junit4,AllMembersSupplier,,0
junit4,Assignments,,0
junit4,BooleanSupplier,,0
junit4,EnumSupplier,,0
junit4,ParameterizedAssertionError,,0
junit4,SpecificDataPointsSupplier,,0
junit4,TestedOnSupplier,,0
junit4,ArrayComparisonFailure,,0
junit4,AssumptionViolatedException,,0
junit4,Checks,,0
junit4,Classes,,0
junit4,ComparisonCriteria,,0
junit4,ExactComparisonCriteria,,0
junit4,InexactComparisonCriteria,,0
junit4,MethodSorter,,0
junit4,RealSystem,,0
junit4,SerializableMatcherDescription,,0
junit4,SerializableValueDescription,,0
junit4,TextListener,,0
junit4,Throwables,,0
junit4,AllDefaultPossibilitiesBuilder,,0
junit4,AnnotatedBuilder,,0
junit4,IgnoredBuilder,,0
junit4,IgnoredClassRunner,,0
junit4,JUnit3Builder,,0
junit4,JUnit4Builder,,0
junit4,NullBuilder,,0
junit4,SuiteMethodBuilder,,0
junit4,FakeRuntimeMXBean,,0
junit4,FakeThreadMXBean,,0
junit4,ManagementFactory,,0
junit4,ReflectiveRuntimeMXBean,,0
junit4,ReflectiveThreadMXBean,,0
junit4,StacktracePrintingMatcher,,0
junit4,ThrowableCauseMatcher,,0
junit4,ThrowableMessageMatcher,,0
junit4,TypeSafeMatcher,,0
junit4,ClassRequest,,0
junit4,FilterRequest,,0
junit4,MemoizingRequest,,0
junit4,OrderingRequest,,0
junit4,SortingRequest,,0
junit4,ClassRoadie,,0
junit4,ErrorReportingRunner,,0
junit4,FailedBefore,,0
junit4,InitializationError,,0
junit4,JUnit38ClassRunner,,0
junit4,JUnit4ClassRunner,,0
junit4,MethodRoadie,,0
junit4,MethodValidator,,0
junit4,SuiteMethod,,0
junit4,TestClass,,0
junit4,TestMethod,,0
junit4,EachTestNotifier,,0
junit4,MultipleFailureException,,0
junit4,ReflectiveCallable,,0
junit4,RuleMemberValidator,,0
junit4,ValidationError,,0
junit4,ExpectException,,0
junit4,Fail,,0
junit4,FailOnTimeout,,0
junit4,InvokeMethod,,0
junit4,RunAfters,,0
junit4,RunBefores,,0
junit4,JUnitMatchers,,0
junit4,DisableOnDebug,,0
junit4,ErrorCollector,,0
junit4,ExpectedException,,0
junit4,ExpectedExceptionMatcherBuilder,,0
junit4,ExternalResource,,0
junit4,RuleChain,,0
junit4,RunRules,,0
junit4,Stopwatch,,0
junit4,TemporaryFolder,,0
junit4,TestName,,0
junit4,TestWatcher,,0
junit4,TestWatchman,,0
junit4,Timeout,Builder,1
junit4,Verifier,,0
junit4,Computer,,0
junit4,Description,"getAnnotation,getAnnotations,getTestClass,getClassName,getMethodName,methodAndClassNamePatternGroupOrDefault,serialVersionUID,METHOD_AND_CLASS_NAME_PATTERN,EMPTY,TEST_MECHANISM,fChildren,fDisplayName,fUniqueId,fAnnotations,fTestClass",1
junit4,FilterFactories,,0
junit4,FilterFactoryParams,,0
junit4,JUnitCommandLineParseResult,,0
junit4,JUnitCore,,0
junit4,OrderWithValidator,,0
junit4,Request,,0
junit4,Result,"SerializedForm,Listener",1
junit4,Runner,,0
junit4,Alphanumeric,,0
junit4,Filter,,0
junit4,InvalidOrderingException,,0
junit4,NoTestsRemainException,,0
junit4,Orderer,,0
junit4,Ordering,,0
junit4,Sorter,,0
junit4,Failure,,0
junit4,RunListener,,0
junit4,RunNotifier,,0
junit4,StoppedByUserException,,0
junit4,SynchronizedRunListener,,0
junit4,AllTests,,0
junit4,BlockJUnit4ClassRunner,"createTest,testName,methodBlock,methodInvoker,possiblyExpectingExceptions,withPotentialTimeout,withBefores,withAfters,withRules,rules,getTestRules,getExpectedException,getTimeout,PUBLIC_CLASS_VALIDATOR,methodDescriptions,CURRENT_RULE_CONTAINERAskChatGPT",1
junit4,JUnit4,,0
junit4,Parameterized,,0
junit4,ParentRunner,"getName,getTestClass,runLeaf,getRunnerAnnotations,getDescription,run,filter,sort,order,shouldNotReorder,validate,getFilteredChildren,shouldRun,comparator,setScheduler,VALIDATORS,childrenLock,testClass,filteredChildren,scheduler",1
junit4,RuleContainer,,0
junit4,Suite,,0
junit4,FrameworkField,,0
junit4,FrameworkMember,,0
junit4,FrameworkMethod,,0
junit4,InitializationError,,0
junit4,InvalidTestClassError,,0
junit4,MultipleFailureException,,0
junit4,NoGenericTypeParametersValidator,,0
junit4,RunnerBuilder,,0
junit4,Statement,,0
junit4,TestClass,,0
junit4,TestTimedOutException,,0
junit4,BlockJUnit4ClassRunnerWithParameters,,0
junit4,BlockJUnit4ClassRunnerWithParametersFactory,,0
junit4,TestWithParameters,,0
junit4,AnnotationValidator,,0
junit4,AnnotationValidatorFactory,,0
junit4,AnnotationsValidator,,0
junit4,PublicClassValidator,,0
mybatis3,BindingException,,0
mybatis3,MapperMethod,"ParamMap,SqlCommand,MethodSignature",1
mybatis3,MapperProxy,,0
mybatis3,MapperProxyFactory,,0
mybatis3,MapperRegistry,,0
mybatis3,BaseBuilder,,0
mybatis3,BuilderException,,0
mybatis3,CacheRefResolver,,0
mybatis3,IncompleteElementException,,0
mybatis3,MapperBuilderAssistant,,0
mybatis3,ParameterExpression,,0
mybatis3,ParameterMappingTokenHandler,,0
mybatis3,ResultMapResolver,,0
mybatis3,ResultMappingConstructorResolver,"ConstructorMetaInfo,ConstructorArg",1
mybatis3,SqlSourceBuilder,,0
mybatis3,StaticSqlSource,,0
mybatis3,MapperAnnotationBuilder,"getLanguageDriver,getParameterType,getReturnType,applyResults,findColumnPrefix,nestedResultMapId,hasNestedResultMap,nestedSelectId,isLazy,hasNestedSelect,applyConstructorArgs,nullOrEmpty,handleSelectKeyAnnotation,buildSqlSource,buildSqlSourceFromStrings,getAnnotationWrapper",1
mybatis3,MethodResolver,,0
mybatis3,ProviderContext,,0
mybatis3,ProviderSqlSource,,0
mybatis3,XMLConfigBuilder,,0
mybatis3,XMLIncludeTransformer,,0
mybatis3,XMLMapperBuilder,"resultMapElements,resultMapElement,inheritEnclosingType,processConstructorElement,processDiscriminatorElement,sqlElement,databaseIdMatchesCurrent,buildResultMappingFromContext,processNestedResultMappings,validateCollection,bindMapperForNamespace",1
mybatis3,XMLMapperEntityResolver,,0
mybatis3,XMLStatementBuilder,,0
mybatis3,CacheException,,0
mybatis3,CacheKey,,0
mybatis3,NullCacheKey,,0
mybatis3,TransactionalCacheManager,,0
mybatis3,BlockingCache,,0
mybatis3,FifoCache,,0
mybatis3,LoggingCache,,0
mybatis3,LruCache,,0
mybatis3,ScheduledCache,,0
mybatis3,SerializedCache,,0
mybatis3,SoftCache,,0
mybatis3,SynchronizedCache,,0
mybatis3,TransactionalCache,,0
mybatis3,WeakCache,,0
mybatis3,PerpetualCache,,0
mybatis3,DefaultCursor,,0
mybatis3,DataSourceException,,0
mybatis3,JndiDataSourceFactory,,0
mybatis3,PoolState,0,0
mybatis3,PooledConnection,,0
mybatis3,PooledDataSource,"setDriver,setUrl,setUsername,setPassword,setDefaultAutoCommit,setDefaultTransactionIsolationLevel,setDriverProperties,setDefaultNetworkTimeout,setPoolMaximumActiveConnections,setPoolMaximumIdleConnections,setPoolMaximumLocalBadConnectionTolerance,setPoolMaximumCheckoutTime,setPoolTimeToWait,setPoolPingQuery,setPoolPingEnabled,setPoolPingConnectionsNotUsedFor,getDriver,getUrl,getUsername,getPassword,isAutoCommit,getDefaultTransactionIsolationLevel,getDriverProperties,getDefaultNetworkTimeout,getPoolMaximumActiveConnections,getPoolMaximumIdleConnections,getPoolMaximumLocalBadConnectionTolerance,getPoolMaximumCheckoutTime,getPoolTimeToWait,getPoolPingQuery",1
mybatis3,PooledDataSourceFactory,,0
mybatis3,UnpooledDataSource,,0
mybatis3,UnpooledDataSourceFactory,,0
mybatis3,ExceptionFactory,,0
mybatis3,IbatisException,,0
mybatis3,PersistenceException,,0
mybatis3,TooManyResultsException,,0
mybatis3,BaseExecutor,"query,queryCursor,doUpdate,doFlushStatements,doQuery,doQueryCursor",1
mybatis3,BatchExecutor,,0
mybatis3,BatchExecutorException,,0
mybatis3,BatchResult,,0
mybatis3,CachingExecutor,,0
mybatis3,ErrorContext,,0
mybatis3,ExecutorException,,0
mybatis3,ResultExtractor,,0
mybatis3,ReuseExecutor,,0
mybatis3,SimpleExecutor,,0
mybatis3,Jdbc3KeyGenerator,,0
mybatis3,NoKeyGenerator,,0
mybatis3,SelectKeyGenerator,,0
mybatis3,AbstractEnhancedDeserializationProxy,,0
mybatis3,AbstractSerialStateHolder,,0
mybatis3,CglibProxyFactory,,0
mybatis3,JavassistProxyFactory,,0
mybatis3,ResultLoader,,0
mybatis3,ResultLoaderMap,"LoadPair,ClosedExecutor,load,loadAll",1
mybatis3,CglibProxyFactory,,0
mybatis3,CglibSerialStateHolder,,0
mybatis3,JavassistProxyFactory,,0
mybatis3,JavassistSerialStateHolder,,0
mybatis3,DefaultMapResultHandler,,0
mybatis3,DefaultResultContext,,0
mybatis3,DefaultResultHandler,,0
mybatis3,ResultMapException,,0
mybatis3,DefaultResultSetHandler,"createKeyForMultipleResults,createResultObject,createParameterizedResultObject,createByConstructorSignature,findConstructorForAutomapping,findUsableConstructorByArgTypes,applyConstructorAutomapping,applyColumnOrderBasedConstructorAutomapping,applyArgNameBasedConstructorAutoMapping,columnMatchesParam,createPrimitiveResultObject,getNestedQueryConstructorValue,getNestedQueryMappingValue,prepareParameterForNestedQuery,prepareSimpleKeyParameter,prepareCompositeKeyParameter,instantiateParameterObject,resolveDiscriminatedResultMap,getDiscriminatorValue,prependPrefix,handleRowValuesForNestedResultMap,linkNestedPendingCreations,applyNestedPendingConstructorCreations,createPendingConstructorCreations,verifyPendingCreationPreconditions,createAndStorePendingCreation,applyNestedResultMappings,getColumnPrefix,anyNotNullColumnHasValue,getNestedResultMap,createRowKey,combineKeys,getResultMappingsForRowKey,createRowKeyForMappedProperties,createRowKeyForUnmappedProperties,createRowKeyForMap,linkObjects,linkObjects,toSingleObj,instantiateCollectionPropertyIfAppropriate,hasTypeHandlerForResultObject",1
mybatis3,PendingConstructorCreation,,0
mybatis3,PendingCreationKey,,0
mybatis3,PendingCreationMetaInfo,,0
mybatis3,ResultSetWrapper,,0
mybatis3,BaseStatementHandler,,0
mybatis3,CallableStatementHandler,,0
mybatis3,PreparedStatementHandler,,0
mybatis3,RoutingStatementHandler,,0
mybatis3,SimpleStatementHandler,,0
mybatis3,StatementUtil,,0
mybatis3,ClassLoaderWrapper,,0
mybatis3,DefaultVFS,"list,listResources",1
mybatis3,ExternalResources,,0
mybatis3,JBoss6VFS,,0
mybatis3,ResolverUtil,"VirtualFile,VFS",0
mybatis3,Resources,,0
mybatis3,SerialFilterChecker,,0
mybatis3,VFS,,0
mybatis3,AbstractSQL,"SafeAppendable,SQLStatement,ForEachConsumer,GROUP_BY,HAVING,ORDER_BY,LIMIT,OFFSET,FETCH_FIRST_ROWS_ONLY,OFFSET_ROWS,ADD_ROW,sql,usingAppender,applyIf,applyForEach,toString",1
mybatis3,RuntimeSqlException,,0
mybatis3,SQL,,0
mybatis3,ScriptRunner,,0
mybatis3,SelectBuilder,,0
mybatis3,SqlBuilder,,0
mybatis3,SqlRunner,,0
mybatis3,LogException,,0
mybatis3,LogFactory,,0
mybatis3,JakartaCommonsLoggingImpl,,0
mybatis3,BaseJdbcLogger,,0
mybatis3,ConnectionLogger,,0
mybatis3,PreparedStatementLogger,,0
mybatis3,ResultSetLogger,,0
mybatis3,StatementLogger,,0
mybatis3,Jdk14LoggingImpl,,0
mybatis3,Log4jImpl,,0
mybatis3,Log4j2AbstractLoggerImpl,,0
mybatis3,Log4j2Impl,,0
mybatis3,Log4j2LoggerImpl,,0
mybatis3,NoLoggingImpl,,0
mybatis3,Slf4jImpl,,0
mybatis3,Slf4jLocationAwareLoggerImpl,,0
mybatis3,Slf4jLoggerImpl,,0
mybatis3,StdOutImpl,,0
mybatis3,BoundSql,,0
mybatis3,CacheBuilder,,0
mybatis3,DefaultDatabaseIdProvider,,0
mybatis3,Discriminator,,0
mybatis3,Environment,,0
mybatis3,MappedStatement,"getFetchSize,getTimeout,getStatementType,getResultSetType,getSqlSource,getParameterMap,getResultMaps,getCache,getDatabaseId,getKeyProperties,getKeyColumns,getStatementLog,getLang,getResultSets",1
mybatis3,ParameterMap,,0
mybatis3,ParameterMapping,Builder,0
mybatis3,ResultMap,Builder,1
mybatis3,ResultMapping,,0
mybatis3,VendorDatabaseIdProvider,,0
mybatis3,GenericTokenParser,,0
mybatis3,ParsingException,,0
mybatis3,PropertyParser,,0
mybatis3,XNode,"getNode,getStringBody,getBooleanBody,getIntBody,getLongBody,getDoubleBody,getFloatBody,getEnumAttribute,getStringAttribute,getStringAttribute,getBooleanAttribute,getIntAttribute,getLongAttribute,getDoubleAttribute,getFloatAttribute,getChildren,getChildrenAsProperties",1
mybatis3,XPathParser,,0
mybatis3,InterceptorChain,,0
mybatis3,Invocation,,0
mybatis3,Plugin,,0
mybatis3,PluginException,,0
mybatis3,ArrayUtil,,0
mybatis3,DefaultReflectorFactory,,0
mybatis3,ExceptionUtil,,0
mybatis3,Jdk,,0
mybatis3,MetaClass,,0
mybatis3,MetaObject,,0
mybatis3,OptionalUtil,,0
mybatis3,ParamNameResolver,,0
mybatis3,ParamNameUtil,,0
mybatis3,ReflectionException,,0
mybatis3,Reflector,"canControlMemberAccessible,getType,getDefaultConstructor,hasDefaultConstructor,getSetInvoker,getGetInvoker,getSetterType,getGenericSetterType,getGetterType,getGenericGetterType,getGetablePropertyNames,getSetablePropertyNames,hasSetter,hasGetter,findPropertyName",1
mybatis3,SystemMetaObject,,0
mybatis3,TypeParameterResolver,"ParameterizedTypeImpl,WildcardTypeImpl,GenericArrayTypeImpl",1
mybatis3,DefaultObjectFactory,,0
mybatis3,AmbiguousMethodInvoker,,0
mybatis3,GetFieldInvoker,,0
mybatis3,MethodInvoker,,0
mybatis3,SetFieldInvoker,,0
mybatis3,PropertyCopier,,0
mybatis3,PropertyNamer,,0
mybatis3,PropertyTokenizer,,0
mybatis3,BaseWrapper,,0
mybatis3,BeanWrapper,,0
mybatis3,CollectionWrapper,,0
mybatis3,DefaultObjectWrapperFactory,,0
mybatis3,MapWrapper,,0
mybatis3,LanguageDriverRegistry,,0
mybatis3,ScriptingException,,0
mybatis3,DefaultParameterHandler,,0
mybatis3,RawLanguageDriver,,0
mybatis3,RawSqlSource,,0
mybatis3,ChooseSqlNode,,0
mybatis3,DynamicContext,,0
mybatis3,DynamicSqlSource,,0
mybatis3,ExpressionEvaluator,,0
mybatis3,ForEachSqlNode,PrefixedContext,0
mybatis3,IfSqlNode,,0
mybatis3,MixedSqlNode,,0
mybatis3,OgnlCache,,0
mybatis3,OgnlClassResolver,,0
mybatis3,OgnlMemberAccess,,0
mybatis3,SetSqlNode,,0
mybatis3,StaticTextSqlNode,,0
mybatis3,TextSqlNode,,0
mybatis3,TrimSqlNode,,0
mybatis3,VarDeclSqlNode,,0
mybatis3,WhereSqlNode,,0
mybatis3,XMLLanguageDriver,,0
mybatis3,XMLScriptBuilder,"NodeHandler,BindHandler,TrimHandler,WhereHandler,SetHandler,ForEachHandler,IfHandler,OtherwiseHandler,ChooseHandler,EmptySqlNode",1
mybatis3,Configuration,"getAutoMappingBehavior,setAutoMappingBehavior,getAutoMappingUnknownColumnBehavior,setAutoMappingUnknownColumnBehavior,isLazyLoadingEnabled,setLazyLoadingEnabled,getProxyFactory,setProxyFactory,isAggressiveLazyLoading,setAggressiveLazyLoading,isMultipleResultSetsEnabled,setMultipleResultSetsEnabled,getLazyLoadTriggerMethods,setLazyLoadTriggerMethods,isUseGeneratedKeys,setUseGeneratedKeys,getDefaultExecutorType,setDefaultExecutorType,isCacheEnabled,setCacheEnabled,getDefaultStatementTimeout,setDefaultStatementTimeout,getDefaultFetchSize,setDefaultFetchSize,getDefaultResultSetType,setDefaultResultSetType,isUseColumnLabel,setUseColumnLabel,getLocalCacheScope,setLocalCacheScope,getJdbcTypeForNull,setJdbcTypeForNull,getVariables,setVariables,getTypeHandlerRegistry,setDefaultEnumTypeHandler,getTypeAliasRegistry,getMapperRegistry,getReflectorFactory,setReflectorFactory,getObjectFactory,setObjectFactory,getObjectWrapperFactory,setObjectWrapperFactory,getInterceptors,getLanguageRegistry,setDefaultScriptingLanguage,getDefaultScriptingLanguageInstance,getLanguageDriver,getDefaultScriptingLanuageInstance,newMetaObject,newParameterHandler,newResultSetHandler,newStatementHandler,newExecutor,newExecutor,addKeyGenerator,getKeyGeneratorNames,getKeyGenerators,getKeyGenerator,hasKeyGenerator,addCache,getCacheNames,getCaches,getCache,hasCache,addResultMap,getResultMapNames,getResultMaps,getResultMap,hasResultMap,addParameterMap,getParameterMapNames,getParameterMaps,getParameterMap,hasParameterMap,addMappedStatement,getMappedStatementNames,getMappedStatements,getIncompleteStatements,addIncompleteStatement,getIncompleteCacheRefs,addIncompleteCacheRef,getIncompleteResultMaps,addIncompleteResultMap,addIncompleteMethod,getIncompleteMethods,getMappedStatement,getMappedStatement,getSqlFragments,addInterceptor,addMappers,addMappers,addMapper,getMapper,hasMapper,hasStatement,hasStatement,addCacheRef,buildAllStatements,parsePendingMethods,parsePendingStatements,parsePendingCacheRefs,parsePendingResultMaps,extractNamespace,checkGloballyForDiscriminatedNestedResultMaps,checkLocallyForDiscriminatedNestedResultMaps",1
mybatis3,RowBounds,,0
mybatis3,SqlSessionException,,0
mybatis3,SqlSessionFactoryBuilder,,0
mybatis3,SqlSessionManager,,0
mybatis3,DefaultSqlSession,,0
mybatis3,DefaultSqlSessionFactory,,0
mybatis3,TransactionException,,0
mybatis3,JdbcTransaction,,0
mybatis3,JdbcTransactionFactory,,0
mybatis3,ManagedTransaction,,0
mybatis3,ManagedTransactionFactory,,0
mybatis3,ArrayTypeHandler,,0
mybatis3,BaseTypeHandler,,0
mybatis3,BigDecimalTypeHandler,,0
mybatis3,BigIntegerTypeHandler,,0
mybatis3,BlobByteObjectArrayTypeHandler,,0
mybatis3,BlobInputStreamTypeHandler,,0
mybatis3,BlobTypeHandler,,0
mybatis3,BooleanTypeHandler,,0
mybatis3,ByteArrayTypeHandler,,0
mybatis3,ByteArrayUtils,,0
mybatis3,ByteObjectArrayTypeHandler,,0
mybatis3,ByteTypeHandler,,0
mybatis3,CharacterTypeHandler,,0
mybatis3,ClobReaderTypeHandler,,0
mybatis3,ClobTypeHandler,,0
mybatis3,ConflictedTypeHandler,,0
mybatis3,DateOnlyTypeHandler,,0
mybatis3,DateTypeHandler,,0
mybatis3,DoubleTypeHandler,,0
mybatis3,EnumOrdinalTypeHandler,,0
mybatis3,EnumTypeHandler,,0
mybatis3,FloatTypeHandler,,0
mybatis3,InstantTypeHandler,,0
mybatis3,IntegerTypeHandler,,0
mybatis3,JapaneseDateTypeHandler,,0
mybatis3,LocalDateTimeTypeHandler,,0
mybatis3,LocalDateTypeHandler,,0
mybatis3,LocalTimeTypeHandler,,0
mybatis3,LongTypeHandler,,0
mybatis3,MonthTypeHandler,,0
mybatis3,NClobTypeHandler,,0
mybatis3,NStringTypeHandler,,0
mybatis3,ObjectTypeHandler,,0
mybatis3,OffsetDateTimeTypeHandler,,0
mybatis3,OffsetTimeTypeHandler,,0
mybatis3,ShortTypeHandler,,0
mybatis3,SimpleTypeRegistry,,0
mybatis3,SqlDateTypeHandler,,0
mybatis3,SqlTimeTypeHandler,,0
mybatis3,SqlTimestampTypeHandler,,0
mybatis3,SqlxmlTypeHandler,,0
mybatis3,StringTypeHandler,,0
mybatis3,TimeOnlyTypeHandler,,0
mybatis3,TypeAliasRegistry,,0
mybatis3,TypeException,,0
mybatis3,TypeHandlerRegistry,"getTypeHandler,getSmartHandler,getJdbcHandlerMap,getJdbcHandlerMapForSuperclass,pickSoleHandler,register,mappedJavaTypes,mappedJdbcTypes,getInstance,register,getTypeHandlers",1
mybatis3,TypeReference,,0
mybatis3,UnknownTypeHandler,,0
mybatis3,YearMonthTypeHandler,,0
mybatis3,YearTypeHandler,,0
mybatis3,ZonedDateTimeTypeHandler,,0
netty,AsciiHeadersEncoder,,0
netty,ByteToMessageCodec,,0
netty,ByteToMessageDecoder,,0
netty,CharSequenceValueConverter,"channelRead,channelReadComplete,channelInputClosed,callDecode,decode,decodeRemovalReentryProtection,decodeLast,expandCumulation",1
netty,CodecException,,0
netty,CodecOutputList,,0
netty,CorruptedFrameException,,0
netty,DatagramPacketDecoder,,0
netty,DatagramPacketEncoder,,0
netty,DateFormatter,,0
netty,DecoderException,,0
netty,DecoderResult,,0
netty,DefaultHeaders,,0
netty,DefaultHeadersImpl,,0
netty,DelimiterBasedFrameDecoder,,0
netty,Delimiters,,0
netty,EmptyHeaders,"set,setObject,setBoolean,setByte,setChar,setShort,setInt,setLong,setFloat,setDouble,setTimeMillis,setAll",1
netty,EncoderException,,0
netty,FixedLengthFrameDecoder,,0
netty,HeadersUtils,"StringEntryIterator,StringEntry,StringIterator,DelegatingNameSet",1
netty,LengthFieldBasedFrameDecoder,,0
netty,LengthFieldPrepender,,0
netty,LineBasedFrameDecoder,,0
netty,MessageAggregationException,,0
netty,MessageAggregator,"invokeHandleOversizedMessage,handleOversizedMessage,channelReadComplete,channelInactive,handlerAdded,handlerRemoved,releaseCurrentMessage,DEFAULT_MAX_COMPOSITEBUFFER_COMPONENTS,maxContentLength,currentMessage,handlingOversizedMessage,maxCumulationBufferComponents,ctx,continueResponseWriteListener,aggregating,handleIncompleteAggregateDuringCloseAskChatGPT",1
netty,MessageToByteEncoder,,0
netty,MessageToMessageCodec,,0
netty,MessageToMessageDecoder,,0
netty,MessageToMessageEncoder,,0
netty,PrematureChannelClosureException,,0
netty,ProtocolDetectionResult,,0
netty,ReplayingDecoder,,0
netty,ReplayingDecoderByteBuf,,1
netty,TooLongFrameException,,0
netty,UnsupportedMessageTypeException,,0
netty,UnsupportedValueConverter,"getBoolean,getByte,getUnsignedByte,getBytes,getBytes,getInt,getIntLE,getUnsignedInt,getUnsignedIntLE,getLong,getLongLE,getMedium,getMediumLE,getUnsignedMedium,getUnsignedMediumLE,getShort,getShortLE,getUnsignedShort,getUnsignedShortLE,getChar,getFloat,getDouble,getCharSequence,hashCode,indexOf,bytesBefore,forEachByte,forEachByteDesc,markReaderIndex,markWriterIndex,order,isReadable,readableBytes,readBoolean,readByte,readUnsignedByte,readBytes,readRetainedSlice,readBytes,readerIndex,readerIndex,readInt,readIntLE,readUnsignedInt,readUnsignedIntLE,readLong,readLongLE,readMedium,readMediumLE,readUnsignedMedium,readUnsignedMediumLE,readShort,readShortLE,readUnsignedShort,readUnsignedShortLE,readChar,readFloat,readDouble,readCharSequence,readString,resetReaderIndex,resetWriterIndex,setBoolean,setByte,setBytes,setZero,setBytes,setIndex,setInt,setIntLE,setLong,setLongLE,setMedium,setMediumLE,setShort,setShortLE,setChar,setFloat,setDouble,skipBytes,slice,retainedSlice,slice,retainedSlice,nioBufferCount,nioBuffer,nioBuffer,nioBuffers,nioBuffers,internalNioBuffer,toString,toString,toString,isWritable,isWritable,writableBytes,maxWritableBytes,writeBoolean,writeByte,writeBytes,writeInt,writeIntLE,writeLong,writeLongLE,writeMedium,writeMediumLE,writeZero,writerIndex,writeShort,writeShortLE,writeChar,writeFloat,writeDouble,setCharSequence,writeCharSequence,checkIndex,checkReadableBytes,discardSomeReadBytes,refCnt,retain,touch,release,unwrap,rejectAskChatGPT",1
netty,Base64,,0
netty,Base64Decoder,,0
netty,Base64Encoder,,0
netty,ByteArrayDecoder,,0
netty,ByteArrayEncoder,,0
netty,JsonObjectDecoder,,0
netty,CachingClassResolver,,0
netty,ClassLoaderClassResolver,,0
netty,ClassResolvers,,0
netty,CompactObjectInputStream,,0
netty,CompactObjectOutputStream,,0
netty,CompatibleObjectEncoder,,0
netty,ObjectDecoder,,0
netty,ObjectDecoderInputStream,,0
netty,ObjectEncoder,,0
netty,ObjectEncoderOutputStream,,0
netty,ReferenceMap,,0
netty,SoftReferenceMap,,0
netty,WeakReferenceMap,,0
netty,LineEncoder,,0
netty,LineSeparator,,0
netty,StringDecoder,,0
netty,StringEncoder,,0
gephi,AbstractShortestPathAlgorithm,,0
gephi,BellmanFordShortestPathAlgorithm,,0
gephi,DijkstraShortestPathAlgorithm,,0
gephi,AppearanceControllerImpl,,0
gephi,AppearanceModelImpl,AppearanceModelImpl,1
gephi,AppearanceModelPersistenceProvider,,0
gephi,AttributeFunctionImpl,,0
gephi,AttributePartitionImpl,,0
gephi,AttributeRankingImpl,,0
gephi,DegreeRankingImpl,,0
gephi,EdgeTypePartitionImpl,,0
gephi,EdgeWeightRankingImpl,,0
gephi,FunctionImpl,,0
gephi,GraphFunctionImpl,,0
gephi,InDegreeRankingImpl,,0
gephi,OutDegreeRankingImpl,,0
gephi,PartitionImpl,,0
gephi,RankingImpl,,0
gephi,SimpleFunctionImpl,,0
gephi,TimesetRankingImpl,,0
gephi,Interpolator,,0
gephi,AppearanceControllerTest,,0
gephi,AppearanceModelTest,,0
gephi,AttributePartitionTest,,0
gephi,AttributeRankingTest,,0
gephi,DegreeRankingTest,,0
gephi,EdgeTypePartitionTest,,0
gephi,EdgeWeightRankingTest,,0
gephi,PersistenceProvideTest,,0
gephi,TimesetRankingTest,,0
gephi,Utils,,0
